	doc_id	sent_id	sent	subj	subj_begin	subj_end	subj_tag	rel	obj	obj_begin	obj_end	obj_tag
736	3242321	708	FitzMaurice left his sons Maurice and Gerald with Cardinal Granvelle , and travelled to Italy to meet Pope Gregory XIII .	Cardinal Granvelle	50	68	PERSON	P27	Italy	88	93	LOCATION
737	3242321	709	Following the diversion of Stukley to Morocco , FitzMaurice set out with the nuncio , Nicholas Sanders , and Matthew de Oviedo from Ferrol in Galicia , Spain on 17 June 1579 with a few troops on his vessel and three Spanish shallops ; they captured two English vessels in the channel and arrived at Dingle on 16 July 1579 , launching the Second Desmond Rebellion .	Nicholas Sanders	86	102	PERSON	P69	Ferrol	132	138	ORGANIZATION
738	3242321	709	Following the diversion of Stukley to Morocco , FitzMaurice set out with the nuncio , Nicholas Sanders , and Matthew de Oviedo from Ferrol in Galicia , Spain on 17 June 1579 with a few troops on his vessel and three Spanish shallops ; they captured two English vessels in the channel and arrived at Dingle on 16 July 1579 , launching the Second Desmond Rebellion .	Ferrol	132	138	ORGANIZATION	P47	Galicia	142	149	LOCATION
739	14495923	710	Grand China Air is managed under a parent company called Grand China Airlines Holding Company -LRB- GCAHC -RRB- which is held jointly by Hainan province government -LRB- 48.6 % -RRB- , George Soros -LRB- 18.6 % -RRB- , and the HNA group -LRB- 32.8 % -RRB- .	George Soros	185	197	PERSON	P27	HNA	227	230	ORGANIZATION
740	41502098	711	Alfonso de Aragón y Foix -LRB- 1332 - Gandia , 5 March 1412 -RRB- also called Alfonso I of Gandía `` the old '' and Alfonso IV of Ribagorza , was the eldest son of Count Pedro de Aragón y Anjou -LRB- Pedro IV of Ribagorza -RRB- and Juana of Foix .	Gandia	38	44	LOCATION	P47	Ribagorza	130	139	LOCATION
741	41502098	711	Alfonso de Aragón y Foix -LRB- 1332 - Gandia , 5 March 1412 -RRB- also called Alfonso I of Gandía `` the old '' and Alfonso IV of Ribagorza , was the eldest son of Count Pedro de Aragón y Anjou -LRB- Pedro IV of Ribagorza -RRB- and Juana of Foix .	Gandia	38	44	LOCATION	P47	Ribagorza	212	221	LOCATION
742	41502098	711	Alfonso de Aragón y Foix -LRB- 1332 - Gandia , 5 March 1412 -RRB- also called Alfonso I of Gandía `` the old '' and Alfonso IV of Ribagorza , was the eldest son of Count Pedro de Aragón y Anjou -LRB- Pedro IV of Ribagorza -RRB- and Juana of Foix .	Ribagorza	130	139	LOCATION	P47	Anjou	188	193	LOCATION
743	14602606	712	even so his reputations is growing fast as both one of the most accomplished figurative artist of his generation , and one of the most unusual .  Indeed there is no one else that I can think of who places himself quite so firmly in the great tradition of early Baroque , yet with no sense of anachronism or pastiche . '' Ian Dejardin , Director , Dulwich Picture Gallery : `` Williams may paint like a modern-day Counter-Reformation artist , but his subject matter is worlds away and unique to him , visually and intellectually gripping . ''	Ian Dejardin	321	333	PERSON	P69	Dulwich Picture Gallery	347	370	ORGANIZATION
744	14602606	713	Brian Sewell , art critic : `` The quality of the painting seemed to me astounding '' Mark Bills , Curator of Paintings Prints & Drawings , Museum of London : `` An artist who has such a comfortable and informed relationship with the art of the past ... he is able to draw on a large number of sources to produce fresh and vibrant images drawn and explored with consummate skill ... they emerge from observation and the intimacy of the artist with his subject . ''	Brian Sewell	0	12	PERSON	P69	London	150	156	LOCATION
745	8821006	714	Nick Scruton is a rugby league player who plays for the Wakefield Trinity Wildcats and has also represented England .	Nick Scruton	0	12	PERSON	P54	Wakefield Trinity Wildcats	56	82	ORGANIZATION
746	26600939	715	He was born in 1926 at Kumaranallur in Palakkad -LRB- Palghat -RRB- district of the southern Indian state of Kerala and lives there .	Kumaranallur	23	35	LOCATION	P131	Palakkad	39	47	LOCATION
747	39208775	716	Nikolai Evgenievich Sorokin -LRB- Russian : Николай Евгеньевич Сорокин ; February 15 , 1952 -- March 26 , 2013 -RRB- was a Russian theatre and film actor , theatre director , educator , and People 's Artist of Russia -LRB- 1999 -RRB- .  Artistic director of the Rostov-on-Don academic drama theatre of a name Maxim Gorky , deputy of the State Duma of the Russian Federation of the 3rd convocation .	Maxim Gorky	309	320	PERSON	P27	State Duma	337	347	ORGANIZATION
748	39208775	717	Nikolai Sorokin was born on February 15 , 1952 in the Hutor Cossack Vesyolovsky District of Rostov Region , Russian 's territory .  In 1975 he graduated from the Rostov art school -LRB- teacher of actor skill People 's Artist of the USSR  Mikhail Bushnov -RRB- and went to work in the Rostov drama theatre .	Nikolai Sorokin	0	15	PERSON	P27	Rostov	162	168	LOCATION
749	39208775	717	Nikolai Sorokin was born on February 15 , 1952 in the Hutor Cossack Vesyolovsky District of Rostov Region , Russian 's territory .  In 1975 he graduated from the Rostov art school -LRB- teacher of actor skill People 's Artist of the USSR  Mikhail Bushnov -RRB- and went to work in the Rostov drama theatre .	Nikolai Sorokin	0	15	PERSON	P27	Rostov	285	291	LOCATION
750	39208775	717	Nikolai Sorokin was born on February 15 , 1952 in the Hutor Cossack Vesyolovsky District of Rostov Region , Russian 's territory .  In 1975 he graduated from the Rostov art school -LRB- teacher of actor skill People 's Artist of the USSR  Mikhail Bushnov -RRB- and went to work in the Rostov drama theatre .	Mikhail Bushnov	239	254	PERSON	P27	Rostov	285	291	LOCATION
751	1112418	718	On March 31 , 2006 , Ohio Governor Bob Taft signed House Bill 478 , which merged the University of Toledo with what was then known as the Medical University of Ohio -LRB- MUO -RRB- , effective July 1 , 2006 .	Bob Taft	35	43	PERSON	P69	House	51	56	ORGANIZATION
752	48377315	719	Ognøya or Ogn is an island in Bokn municipality in Rogaland county , Norway .	Bokn	30	34	LOCATION	P47	Norway	69	75	LOCATION
753	32656171	720	Kuybyshevsky District -LRB- Russian : Ку́йбышевский райо́н -RRB- is an administrative and municipal district -LRB- raion -RRB- , one of the thirty in Novosibirsk Oblast , Russia .	Novosibirsk Oblast	150	168	LOCATION	P131, P47	Russia	171	177	LOCATION
754	1871878	721	Kazarian began training with Killer Kowalski in Malden , Massachusetts in 1998 , and wrestled his debut match after one month 's training , facing Freight Train Dan .	Killer Kowalski	29	44	PERSON	P27	Malden	48	54	LOCATION
755	18860682	722	The Giferspitz is a 2,542 metres high mountain in the western Bernese Alps , overlooking Gstaad in the canton of Berne .	Bernese Alps	62	74	LOCATION	P131	Gstaad	89	95	LOCATION
756	37700323	723	-LRB- p206 -RRB- Houck received Holy Orders 4 July 1875 , from Bishop Edward Fitzgerald of the Roman Catholic Diocese of Little Rock , in Cleveland , then performing the duties of Gilmour , who suffered a mental breakdown in 1874 and was in southern France for recuperation .	Edward Fitzgerald	70	87	PERSON	P69	Little Rock	121	132	LOCATION
757	1956523	724	After two very successful seasons , the team revived its old name to become the Verdun Jr. .  Canadiens . Pat LaFontaine scored 104 goals and 130 assists for 234 points in the 1982-83 season , his only season in major junior hockey , winning the Jean Béliveau Trophy as the top scorer , out-dueling future NHL icon Mario Lemieux .	Pat LaFontaine	106	120	PERSON	P54	NHL	306	309	ORGANIZATION
758	1956523	725	Pat would be inducted into the Hockey Hall of Fame in 2003 .  Also of note , is alumnus Claude Lemieux , who would play almost 1200 NHL games .	Claude Lemieux	88	102	PERSON	P54	NHL	132	135	ORGANIZATION
759	42537323	726	* Senior club appearances and goals counted for the domestic league only and correct as of 1 February 2016 . Yoel Chehanovich -LRB- Hebrew : יואל צחנוביץ ' ; born July 26 , 1993 -RRB- , is an Israeli footballer who plays as a forward for Liga Leumit club Hapoel Afula .	Yoel Chehanovich	109	125	PERSON	P54	Hapoel Afula	255	267	ORGANIZATION
760	1735447	727	Wągrowiec County -LRB- Polish : powiat wągrowiecki -RRB- is a unit of territorial administration and local government -LRB- powiat -RRB- in Greater Poland Voivodeship , west-central Poland .	Greater Poland Voivodeship	140	166	LOCATION	P47	Poland	182	188	LOCATION
761	5213887	728	Eric Schulman is an American astronomer and science humorist . Schulman received his bachelor 's degree from UCLA and his PhD from the University of  Michigan .	Eric Schulman	0	13	PERSON	P69	Michigan	150	158	LOCATION
762	33692484	729	Oxburgh died at the age of about 67 and was buried at Emneth on 25 July 1678 . Oxburgh married Dorothy Peyton , daughter of Sir John Peyton , of Doddington , Cambridgeshire .	John Peyton	128	139	PERSON	P69	Doddington	145	155	LOCATION
763	1925526	730	Draper was born in Gary , Indiana , to Phyllis -LRB- née Culbertson -RRB- , a Peace Corps administrator , and William Henry Draper III , a venture capitalist and civic leader of the United Nations Development Programme .	William Henry Draper III	110	134	PERSON	P69	United Nations Development Programme	182	218	ORGANIZATION
764	48635968	731	428 global cities have committed to the Compact of Mayors .  The collective member cities comprise over 376 million people and 5.19 % of the global population .  The Compact of Mayors was launched by Ban Ki-moon and Mike Bloomberg on September 23 , 2014 at the UN Climate Summit 2014 .	Mike Bloomberg	216	230	PERSON	P69	UN	261	263	ORGANIZATION
765	48635968	732	The announcement detailed a commitment by 228 cities to cut up to 13 gigatons of carbon emissions by 2050 .  Mayors Eduardo Paes of Rio de Janeiro , Brazil , Anne Hidalgo of Paris , France and Park Won-soon of Seoul , South Korea joined in the announcement , representing C40 , UCLG , and ICLEI .	Anne Hidalgo	158	170	PERSON	P27	Paris	174	179	LOCATION
766	48635968	733	Rio de Janeiro became the first city to achieve full compliance with the Compact on August 26 , 2015 .  Vice President of the United States  Joe Biden called out the success of the Compact of Mayors in promoting action against climate change during his address at the US-China Climate Leadership Summit in Los Angeles on September 15 , 2015 .	Joe Biden	141	150	PERSON	P69	Los Angeles	306	317	LOCATION
767	19455465	734	This is a list of the National Register of Historic Places listings in Pima County , Arizona .	Pima County	71	82	LOCATION	P47	Arizona	85	92	LOCATION
768	5950732	735	Brittoli is a comune and town in the Province of Pescara in the Abruzzo region of Italy .	Brittoli	0	8	LOCATION	P47	Pescara	49	56	LOCATION
769	5950732	735	Brittoli is a comune and town in the Province of Pescara in the Abruzzo region of Italy .	Pescara	49	56	LOCATION	P47	Abruzzo	64	71	LOCATION
770	5950732	735	Brittoli is a comune and town in the Province of Pescara in the Abruzzo region of Italy .	Abruzzo	64	71	LOCATION	P47, P150	Italy	82	87	LOCATION
771	9937	736	The kingdom was bounded to the north by the River Stour and the Kingdom of East Anglia , to the south by the River Thames and Kent , to the east lay the North Sea and to the west Mercia .	River Stour	44	55	LOCATION	P131	Kingdom of East Anglia	64	86	LOCATION
772	8098841	737	In 1976 , the late superintendent Carlos Borjal of Camarines Sur National College of Arts & Trades -LRB- in Naga City -RRB- requested from the Ministry of Education the transfer of Goa High School to Barangay Nato , Sagnay , Camarines Sur and was acted upon favorably in 1977 .	Naga City	108	117	LOCATION	P47	Ministry of Education	143	164	ORGANIZATION
773	8098841	738	Dr. Vicente Lleno became its first Administrator .  In Tinambac , Camarines Sur , the Tinambac Polytechnic Institute -LRB- TPI -RRB- came into existence by virtue of Republic Act No. 7958 signed March 29 , 1995 , due to the initiative of Cong .	Tinambac	55	63	LOCATION	P47	TPI	123	126	ORGANIZATION
774	30998240	739	Tapiola is an unincorporated community in Houghton County , Michigan , United States .	Houghton County	42	57	LOCATION	P47	Michigan	60	68	LOCATION
775	14347487	740	Under the regime of Enver Hoxha , an autochthonous ethnogenesis was promoted and physical anthropologists tried to demonstrate that Albanians were different from any other Indo-European populations , a theory now also disproved .  Communist-era Albanian archaeologists claimed that ancient Greek poleis , gods , ideas , culture and prominent personalities were wholly Illyrian -LRB- example Pyrrhus of Epirus and the region of Epirus . -RRB-	Enver Hoxha	20	31	PERSON	P69	Epirus	402	408	LOCATION
776	14347487	740	Under the regime of Enver Hoxha , an autochthonous ethnogenesis was promoted and physical anthropologists tried to demonstrate that Albanians were different from any other Indo-European populations , a theory now also disproved .  Communist-era Albanian archaeologists claimed that ancient Greek poleis , gods , ideas , culture and prominent personalities were wholly Illyrian -LRB- example Pyrrhus of Epirus and the region of Epirus . -RRB-	Enver Hoxha	20	31	PERSON	P69	Epirus	427	433	LOCATION
